# Time,Energy
17.04082829199615,168.30856323242188
17.025890721997712,168.55738830566406
17.073055717002717,165.65687561035156
16.944360084002255,164.90025329589844
17.155904924002243,166.50982666015625
17.034366034000413,166.46392822265625
17.105110632001015,165.96131896972656
17.056708411997533,170.9728546142578
17.136435100997915,167.57899475097656
17.087685641999997,166.66236877441406
17.085499537999567,166.36410522460938
17.001072901999578,165.63311767578125
