# Time,Energy
11.635696265999286,165.21990966796875
11.61289963300078,164.48080444335938
12.083036825999443,171.70802307128906
11.614974734999123,165.25326538085938
11.68091388999892,166.62501525878906
11.689956107002217,166.700439453125
11.653257738005777,166.3358917236328
11.588707390001218,165.61798095703125
11.634754405997228,166.34848022460938
11.616713539995544,165.93792724609375
11.604570516006788,166.06655883789062
11.754714743001387,168.81317138671875
